emp_id,emp_name,skill_id,skill_name,proficiency_level,no_of_projects_done_in_that_skill,certifications
E219,Amy Carter,S001,JavaScript,5,1,Yes
E3947,Lindsey Vaughn,S010,Big Data,7,11,No
E3493,Laura Day,S014,Client Management,4,3,No
E3773,Patrick Hernandez,S005,HTML/CSS,5,3,No
E3109,Raymond Lee,S015,Risk Management,5,4,No
E3557,Vanessa Williams,S012,Project Management,4,4,Yes
E1420,Scott Payne,S003,Node.js,4,2,Yes
E3554,Tanya Malone,S013,Financial Modeling,3,1,No
E995,Cassandra Morris,S014,Client Management,7,5,Yes
E221,Jordan Spencer,S006,Python,10,12,Yes
E2649,Betty Martinez,S001,JavaScript,10,9,No
E2795,Jennifer Barry,S002,React,5,3,Yes
E849,Lynn Campos,S002,React,2,4,Yes
E3810,Rachel Norton,S007,SQL,1,3,No
E1330,Sarah Washington,S010,Big Data,2,1,No
E3501,Ronald Jackson,S006,Python,1,4,No
E3914,William Ward MD,S001,JavaScript,1,4,Yes
E1426,John Reid,S001,JavaScript,5,4,No
E4598,Nicole Ayala,S004,Docker,2,2,Yes
E1521,Connie Carter,S006,Python,4,4,Yes
E3662,Victoria Ramirez,S004,Docker,1,2,Yes
E1783,Christopher Hale,S007,SQL,5,1,No
E1378,Bethany Peters,S013,Financial Modeling,9,12,No
E2958,Charles Fleming,S008,Machine Learning,10,6,Yes
E151,Sean Price,S007,SQL,2,2,Yes
E771,Sarah Ramirez,S012,Project Management,5,4,Yes
E2524,David Scott,S007,SQL,5,1,Yes
E1011,Joel Patrick,S014,Client Management,3,4,Yes
E3804,Edward Bryant,S006,Python,5,1,Yes
E1303,Nathaniel Jones,S004,Docker,1,1,Yes
E4185,Vincent Beck,S010,Big Data,8,12,Yes
E108,Francisco Brown,S005,HTML/CSS,5,1,Yes
E2656,Karen Cooley,S003,Node.js,3,1,Yes
E2087,William Owens,S012,Project Management,1,3,Yes
E1673,Lisa Carter,S001,JavaScript,10,7,No
E2972,Timothy Lambert,S013,Financial Modeling,5,3,Yes
E1447,Nicole Vega,S007,SQL,2,1,No
E1376,Charles Doyle,S006,Python,5,1,Yes
E1410,David Morales,S003,Node.js,2,1,No
E3551,Veronica Dean,S011,Consulting Basics,2,3,No
E3216,Christopher Garrett,S006,Python,3,3,No
E3272,Angela Bailey,S014,Client Management,4,1,Yes
E4823,Sean Edwards,S003,Node.js,8,9,Yes
E198,Paula Schmidt,S005,HTML/CSS,3,2,No
E4453,Taylor Fuller,S012,Project Management,4,3,No
E2003,Jason Smith,S001,JavaScript,1,2,Yes
E1206,Edwin Collins,S004,Docker,4,3,No
E4621,Robert Ponce,S015,Risk Management,4,4,Yes
E2764,Benjamin Ross,S006,Python,3,1,Yes
E4916,Matthew Sullivan,S006,Python,4,2,No
E4493,Samuel Brown,S003,Node.js,2,3,Yes
E2305,Diana Black,S006,Python,3,1,Yes
E3724,Charles Green,S004,Docker,5,2,No
E3079,David Butler,S003,Node.js,7,9,Yes
E2446,Joseph Ortiz,S013,Financial Modeling,3,1,Yes
E4034,Sandra Snyder,S011,Consulting Basics,1,2,Yes
E4282,Melissa Pham,S001,JavaScript,6,7,No
E2500,Pamela King,S002,React,4,3,Yes
E2848,Amy Garcia,S008,Machine Learning,8,6,Yes
E1673,Lisa Carter,S012,Project Management,5,2,Yes
E3213,Ryan Serrano,S005,HTML/CSS,9,6,Yes
E240,Timothy Harrington,S012,Project Management,2,3,Yes
E3157,Joe Lopez,S012,Project Management,3,4,Yes
E1410,David Morales,S010,Big Data,1,3,No
E2362,Melissa Gilmore,S002,React,4,2,No
E4268,Chad Lee,S012,Project Management,6,7,No
E1823,Christopher Rogers,S013,Financial Modeling,3,3,Yes
E026,Heather Park,S005,HTML/CSS,3,1,No
E4005,Gary Smith,S003,Node.js,3,1,No
E4011,Nathan Acevedo,S003,Node.js,2,2,Yes
E3804,Edward Bryant,S001,JavaScript,5,1,Yes
E3215,Michael Moore,S015,Risk Management,2,4,No
E2561,Alice Williams,S013,Financial Modeling,7,7,Yes
E1428,John Jones,S012,Project Management,2,2,Yes
E2364,Elizabeth Ingram,S013,Financial Modeling,5,1,No
E1187,Sarah Weeks,S013,Financial Modeling,4,2,No
E4774,Taylor Hodge,S001,JavaScript,3,3,No
E4627,Thomas Deleon,S008,Machine Learning,4,1,Yes
E4147,Lance Rodriguez,S007,SQL,1,1,Yes
E2688,Douglas Freeman,S001,JavaScript,3,1,Yes
E1582,Kyle Lucas,S008,Machine Learning,1,1,No
E3306,Paige Miller,S001,JavaScript,5,1,Yes
E172,Jason Wade,S006,Python,7,9,Yes
E4884,Joshua Brooks,S001,JavaScript,2,2,No
E2032,Laura Wall,S009,Data Visualization,8,5,No
E1285,Paul Griffith,S006,Python,1,1,Yes
E2100,Ronnie Ramirez,S002,React,3,1,Yes
E1055,Amy Rogers,S001,JavaScript,4,1,No
E1432,Nicholas Long,S008,Machine Learning,9,6,Yes
E2867,Kelly Rocha,S010,Big Data,2,4,Yes
E355,Michael Mann,S014,Client Management,4,1,No
E1632,John Edwards,S014,Client Management,4,4,Yes
E4952,Scott Cherry,S008,Machine Learning,2,4,No
E1674,Brandy Smith,S010,Big Data,2,4,No
E2525,Carol Alexander,S001,JavaScript,1,2,No
E332,Jessica Alexander,S005,HTML/CSS,1,2,Yes
E1671,Valerie Pruitt DVM,S010,Big Data,5,2,Yes
E2673,Rodney Carter,S007,SQL,5,4,No
E1966,Michelle Mooney,S013,Financial Modeling,4,1,Yes
E3829,Catherine Boyd,S011,Consulting Basics,2,4,No
E4611,Thomas Sherman,S004,Docker,4,1,No
E4414,David Garcia,S007,SQL,1,2,Yes
E3468,Thomas Hurley,S011,Consulting Basics,1,4,No
E017,Travis Moore,S003,Node.js,5,3,No
E2269,Bruce Gay,S005,HTML/CSS,4,1,No
E2738,Jason Taylor,S005,HTML/CSS,3,2,Yes
E3422,Jon Leach,S009,Data Visualization,4,1,Yes
E3969,Christopher Stafford Jr.,S006,Python,9,10,No
E4388,Cynthia Johnson,S004,Docker,10,9,No
E2604,Valerie Washington,S007,SQL,5,4,No
E3900,Melanie Simon,S012,Project Management,2,1,No
E3125,Bruce Petersen,S008,Machine Learning,2,2,Yes
E3063,John Allen,S005,HTML/CSS,3,1,Yes
E3573,Brent Lewis,S004,Docker,2,1,Yes
E3855,Rachael Patterson,S006,Python,8,5,No
E3166,Juan Johnson,S003,Node.js,3,3,Yes
E425,Jeffrey Thompson,S004,Docker,2,2,No
E4248,Stephen Maldonado,S013,Financial Modeling,7,9,No
E3490,Lacey Williams,S012,Project Management,6,9,Yes
E4969,Chelsea Reeves,S014,Client Management,5,1,No
E2547,Nicole Mcneil,S005,HTML/CSS,1,4,No
E655,Gina Floyd,S009,Data Visualization,4,2,Yes
E670,Jennifer Burton,S004,Docker,1,4,No
E3773,Patrick Hernandez,S002,React,1,3,Yes
E4594,Gina Ramirez,S013,Financial Modeling,5,2,No
E859,Mary Zuniga,S015,Risk Management,3,4,Yes
E2837,Haley King,S009,Data Visualization,10,6,No
E4131,Jonathan Huber,S006,Python,6,8,No
E3927,Stephanie Beck,S014,Client Management,9,7,No
E3032,Shelley Hardin,S002,React,3,1,No
E3665,Mrs. Ashley Blankenship,S003,Node.js,3,4,No
E3073,Jennifer Lozano,S007,SQL,3,2,No
E1167,Roger King,S014,Client Management,4,4,No
E3217,Kayla Morris,S003,Node.js,8,10,Yes
E4618,Ricky Chavez,S013,Financial Modeling,1,3,Yes
E3944,Sherry Walker,S003,Node.js,4,4,No
E422,Cynthia Allen,S004,Docker,2,1,No
E3466,Susan Henderson,S009,Data Visualization,4,2,Yes
E4692,Melissa Morton,S011,Consulting Basics,7,8,No
E1130,Patricia Armstrong,S012,Project Management,4,2,No
E3734,Joshua Pollard,S003,Node.js,4,2,No
E4443,Cody Giles,S010,Big Data,3,3,Yes
E4575,Anthony Allen,S010,Big Data,2,2,Yes
E204,Jeremy White,S003,Node.js,5,3,No
E3733,Jennifer Williams,S012,Project Management,2,4,Yes
E786,Shannon Baker,S003,Node.js,3,4,Yes
E1242,Jacob Romero,S004,Docker,3,4,Yes
E3685,Gabriel Hahn,S012,Project Management,1,4,Yes
E794,Shawn Hernandez,S008,Machine Learning,4,4,Yes
E2652,Jennifer Horn,S005,HTML/CSS,10,8,No
E1533,Amy Marks,S007,SQL,4,3,Yes
E1129,Rebecca Schultz,S005,HTML/CSS,5,4,Yes
E961,Judith Chavez,S006,Python,5,2,Yes
E665,Lisa Edwards,S013,Financial Modeling,5,4,Yes
E2329,Christopher Roberts,S004,Docker,3,3,Yes
E4989,Teresa Perry,S002,React,1,2,No
E2237,Andrew Gomez,S005,HTML/CSS,8,8,Yes
E2094,Larry Shaw,S010,Big Data,5,3,No
E1468,Marc Johnston,S014,Client Management,4,1,Yes
E2024,Jacob Cole,S001,JavaScript,3,1,No
E357,Charlotte Rodriguez,S015,Risk Management,3,1,No
E1139,Samuel Graham,S012,Project Management,3,2,No
E4536,Madison Barton,S012,Project Management,3,1,Yes
E2922,Thomas Mckay,S006,Python,4,2,Yes
E061,Sarah Nichols,S004,Docker,5,2,No
E026,Heather Park,S002,React,3,4,Yes
E1417,Pamela Wagner,S006,Python,2,1,No
E2494,Elizabeth Washington,S008,Machine Learning,1,2,Yes
E145,Michael Roy,S007,SQL,1,3,No
E1270,Danielle Odonnell,S012,Project Management,4,1,Yes
E667,Wendy Greer,S014,Client Management,3,2,Yes
E1928,Katrina Williams,S009,Data Visualization,4,3,No
E3522,Jon Cross,S012,Project Management,3,1,No
E4087,Rachel Berger,S008,Machine Learning,2,1,Yes
E3789,Shannon Smith,S002,React,2,3,Yes
E1331,Robin Chen,S004,Docker,1,3,Yes
E010,Kelly Taylor,S009,Data Visualization,4,1,No
E4670,Rebekah Goodwin,S014,Client Management,8,12,Yes
E1760,Tracy Stanley,S011,Consulting Basics,9,12,Yes
E3212,Ronald Bailey,S005,HTML/CSS,3,1,No
E4287,Tammy Moran,S008,Machine Learning,5,3,No
E410,Jennifer Roy,S002,React,4,1,No
E1353,Melissa Fowler,S001,JavaScript,1,3,No
E1467,Joseph Davis,S007,SQL,4,3,Yes
E4521,Kevin Clayton,S011,Consulting Basics,5,4,No
E4898,Charles Cooper,S008,Machine Learning,8,7,Yes
E186,Samantha Lewis,S007,SQL,4,4,Yes
E289,Chad Meyers,S011,Consulting Basics,3,2,No
E3295,Mariah Evans,S008,Machine Learning,8,6,No
E4057,Lacey Lynch,S013,Financial Modeling,5,1,No
E4310,Scott Snyder,S014,Client Management,2,3,Yes
E4196,Olivia Sweeney,S015,Risk Management,1,3,Yes
E2765,Wendy Watkins,S010,Big Data,5,4,No
E2743,Nathaniel Lewis,S002,React,3,4,No
E3172,Savannah Ramirez,S010,Big Data,4,2,No
E1409,Ashley Klein MD,S011,Consulting Basics,3,1,Yes
E1380,Jessica Bryant,S014,Client Management,5,2,Yes
E4546,Traci Patterson,S008,Machine Learning,2,3,Yes
E4329,Ryan Barnes,S013,Financial Modeling,4,1,Yes
E4987,Joshua Castillo,S011,Consulting Basics,1,3,Yes
E3099,Julie Graves,S008,Machine Learning,6,10,Yes
E253,Stacy Gutierrez,S013,Financial Modeling,7,7,No
E3175,Jennifer Hart,S006,Python,1,1,No
E2557,Thomas Collins,S002,React,5,3,No
E3646,Stacy Barnes,S013,Financial Modeling,4,2,No
E3440,Jennifer Brock,S013,Financial Modeling,4,2,Yes
E3657,Jennifer Miller,S004,Docker,4,1,No
E4587,Richard Moreno,S013,Financial Modeling,3,4,Yes
E3881,Eric Gonzalez,S001,JavaScript,4,4,Yes
E1277,Amy Rocha,S001,JavaScript,4,2,No
E4668,Judy Welch,S006,Python,1,3,No
E3184,Austin Baldwin,S012,Project Management,2,4,Yes
E2476,Gina Moore,S008,Machine Learning,10,9,No
E3006,Alexandria Williams,S011,Consulting Basics,4,2,Yes
E087,Sara Price,S014,Client Management,2,1,No
E4539,Amanda King,S008,Machine Learning,2,1,No
E398,Mrs. Rebecca Whitney,S008,Machine Learning,8,11,Yes
E1368,Jeffrey Wheeler,S007,SQL,5,1,Yes
E2858,Brandon Mann,S010,Big Data,2,4,Yes
E2726,Steven Grant,S008,Machine Learning,4,4,Yes
E506,Brian Maddox,S003,Node.js,2,2,Yes
E1128,Sarah Snyder,S006,Python,4,2,No
E3075,Sylvia Cochran,S007,SQL,1,4,No
E1126,Anthony Horton,S015,Risk Management,1,3,Yes
E1496,Frank Graham,S015,Risk Management,3,4,Yes
E164,Joshua Daugherty,S007,SQL,8,10,No
E3754,Brad Jackson,S005,HTML/CSS,2,2,Yes
E4975,Donna Carter,S007,SQL,8,7,No
E3425,Mary Holmes,S013,Financial Modeling,4,2,No
E2436,Carla Smith,S005,HTML/CSS,4,3,Yes
E106,Sean Chavez,S004,Docker,5,3,Yes
E2522,Amy Pearson,S011,Consulting Basics,7,12,Yes
E364,Pam Jones,S007,SQL,1,3,Yes
E2879,Bryan Lopez,S012,Project Management,2,4,Yes
E3397,Aaron Dunn,S001,JavaScript,3,2,Yes
E728,Aaron Harvey,S007,SQL,6,6,Yes
E4300,Stephanie Torres,S007,SQL,2,4,No
E888,Amanda Miller,S010,Big Data,2,1,Yes
E2768,Katherine Ortiz,S005,HTML/CSS,10,7,No
E345,Luis Jones,S007,SQL,1,1,Yes
E1681,Christopher Garrett,S011,Consulting Basics,2,3,Yes
E2148,Heather Jackson,S009,Data Visualization,5,4,Yes
E2168,Charles Adams,S008,Machine Learning,2,3,No
E3662,Victoria Ramirez,S003,Node.js,5,1,Yes
E2069,Tracy Torres,S015,Risk Management,3,1,Yes
E3718,Amanda Martinez,S006,Python,9,12,No
E4284,Colin Roy,S012,Project Management,2,3,No
E1333,Kevin Chapman,S013,Financial Modeling,2,3,No
E1213,Tiffany Kerr,S013,Financial Modeling,4,1,No
E4080,Kelli Matthews,S003,Node.js,1,2,Yes
E3944,Sherry Walker,S004,Docker,6,11,Yes
E3927,Stephanie Beck,S009,Data Visualization,8,10,No
E3064,Kevin Moore,S003,Node.js,1,2,No
E4451,Richard Robinson,S008,Machine Learning,4,1,No
E4827,Jessica Miller,S002,React,2,1,Yes
E3035,Rebecca Cortez,S007,SQL,4,4,No
E2920,Jennifer Dunlap,S001,JavaScript,3,3,Yes
E2976,Billy Horn,S014,Client Management,8,10,Yes
E149,Whitney Brown,S007,SQL,10,9,No
E1596,Christie Vasquez,S008,Machine Learning,1,2,No
E1747,Jennifer Castaneda,S011,Consulting Basics,2,1,Yes
E4453,Taylor Fuller,S012,Project Management,1,3,No
E471,Jessica Perry,S008,Machine Learning,7,11,No
E415,Robert Richardson,S006,Python,4,4,No
E3001,Larry Roth,S007,SQL,8,10,Yes
E2132,Glenn Hughes,S007,SQL,5,3,No
E263,Stephen Holder,S014,Client Management,3,3,No
E967,Emily Lane,S015,Risk Management,3,2,Yes
E1746,Nicole Martin,S009,Data Visualization,4,1,Yes
E927,Eric Webster,S009,Data Visualization,4,3,Yes
E4815,Lori Hansen,S004,Docker,10,9,No
E4416,Teresa Ferguson,S008,Machine Learning,1,2,Yes
E4221,Lori Chandler,S015,Risk Management,5,1,No
E4291,Perry Kelly,S012,Project Management,3,3,Yes
E4215,Nancy Robinson,S010,Big Data,3,4,Yes
E324,Christopher Jones,S014,Client Management,4,1,Yes
E2402,Kent Carter Jr.,S002,React,2,3,Yes
E4498,Kenneth Thomas,S004,Docker,2,2,No
E2280,Tammy Alexander,S015,Risk Management,2,4,Yes
E626,Ashley Cruz,S009,Data Visualization,4,2,No
E2058,Cynthia Scott,S010,Big Data,1,1,Yes
E2232,Joshua Henderson,S002,React,2,1,Yes
E780,Robert Nelson,S003,Node.js,8,8,Yes
E4890,Scott Lee,S004,Docker,5,3,No
E987,David Hamilton,S011,Consulting Basics,5,3,No
E1465,Justin Morgan,S012,Project Management,3,4,No
E799,Patrick Rhodes,S005,HTML/CSS,5,2,Yes
E3948,Patricia Walter,S004,Docker,3,1,Yes
E743,Michael Tran,S001,JavaScript,2,2,No
E4278,Monica Castaneda,S002,React,2,4,Yes
E1378,Bethany Peters,S009,Data Visualization,3,3,Yes
E924,Thomas James,S002,React,2,4,No
E2365,Michelle Diaz,S005,HTML/CSS,4,1,Yes
E2115,Steven Morgan,S004,Docker,3,3,No
E4174,Paula King,S013,Financial Modeling,4,3,No
E3747,Steven Suarez,S010,Big Data,1,3,No
E160,Michael Roberts,S005,HTML/CSS,5,3,Yes
E3670,Lisa Moore,S003,Node.js,2,2,No
E1106,Briana Santos,S006,Python,2,4,No
E1381,Adam Ramos,S008,Machine Learning,5,4,No
E4816,Joshua Crosby,S006,Python,1,3,Yes
E1368,Jeffrey Wheeler,S009,Data Visualization,2,2,Yes
E1332,Abigail Jones,S011,Consulting Basics,5,3,No
E995,Cassandra Morris,S014,Client Management,4,2,Yes
E2304,Jordan Jones,S015,Risk Management,1,1,No
E1056,Sarah Brady,S007,SQL,3,2,No
E3679,Penny Clark,S014,Client Management,1,4,Yes
E1427,John Gregory,S008,Machine Learning,3,1,Yes
E951,Michael Silva,S007,SQL,5,3,Yes
E1375,Robert Jackson,S009,Data Visualization,2,4,Yes
E4826,Jennifer Booth,S015,Risk Management,4,1,No
E322,Jonathan Adams,S002,React,1,4,No
E3675,Amy Smith,S013,Financial Modeling,2,4,No
E2511,Alexander Kelly,S009,Data Visualization,5,2,No
E3788,Michelle Conway,S012,Project Management,4,1,Yes
E4848,Evan Benitez,S011,Consulting Basics,4,3,No
E3053,Jamie Williams,S014,Client Management,3,3,Yes
E4478,Michael Burton,S002,React,5,1,Yes
E3154,Courtney Baxter,S007,SQL,5,1,No
E902,Kimberly Deleon,S010,Big Data,4,1,No
E195,Megan Padilla,S009,Data Visualization,5,1,No
E4478,Michael Burton,S015,Risk Management,3,2,Yes
E136,Roy Baker,S013,Financial Modeling,2,3,No
E2504,John Obrien,S002,React,6,12,Yes
E4590,Rebekah Foster,S013,Financial Modeling,3,3,No
E783,Kimberly Berger,S012,Project Management,9,10,No
E2677,Charles Williams,S010,Big Data,3,2,Yes
E4710,William Barber,S011,Consulting Basics,3,1,No
E2984,Thomas Baker,S006,Python,5,2,No
E1575,Kristi Nguyen,S002,React,5,2,No
E3303,Stephanie Mcmillan,S007,SQL,6,10,No
E3194,Matthew Nguyen,S008,Machine Learning,6,5,Yes
E172,Jason Wade,S012,Project Management,1,3,No
E4696,Lauren Wise,S012,Project Management,7,11,Yes
E3639,James Sherman,S015,Risk Management,2,1,Yes
E3722,Justin Foster,S011,Consulting Basics,2,1,No
E2725,Amanda Reed,S013,Financial Modeling,3,1,No
E1771,Barbara Stephens,S012,Project Management,5,4,No
E2589,Adam Carter,S008,Machine Learning,1,4,No
E1249,Kristen Matthews,S011,Consulting Basics,2,3,No
E1607,Jesus Sampson,S008,Machine Learning,4,4,No
E1443,Michelle Orozco,S010,Big Data,5,4,No
E714,Ryan Martinez,S007,SQL,9,11,No
E3744,Robert Ellis,S012,Project Management,1,3,No
E2033,Andres Griffith,S015,Risk Management,2,3,No
E2694,Randall Miller,S006,Python,2,2,Yes
E2100,Ronnie Ramirez,S009,Data Visualization,2,2,No
E006,Keith Webb,S001,JavaScript,2,2,Yes
E1939,Denise Hanson MD,S009,Data Visualization,4,4,Yes
E2744,Heather Rodriguez,S009,Data Visualization,9,7,Yes
E795,Carl Smith,S011,Consulting Basics,4,1,Yes
E3157,Joe Lopez,S007,SQL,5,4,Yes
E1162,Victor Huerta,S002,React,1,2,No
E953,Lisa Curtis,S003,Node.js,9,8,No
E422,Cynthia Allen,S007,SQL,4,4,No
E3142,Joshua Miller,S011,Consulting Basics,5,1,No
E2458,David Thompson,S005,HTML/CSS,2,2,Yes
E4771,Julie Taylor,S003,Node.js,9,8,No
E468,Regina Wilson,S009,Data Visualization,5,2,No
E687,Richard Davis,S001,JavaScript,3,4,Yes
E4855,Victoria Dixon,S008,Machine Learning,3,3,Yes
E4671,Barbara Shepherd,S008,Machine Learning,8,11,Yes
E4234,Colleen Campbell DVM,S008,Machine Learning,4,3,No
E4689,Melvin Jimenez,S006,Python,10,5,No
E1298,Katrina Davis,S004,Docker,9,5,Yes
E1476,Kenneth Jimenez,S013,Financial Modeling,7,7,Yes
E1375,Robert Jackson,S012,Project Management,1,3,No
E481,Melanie Cooke,S010,Big Data,2,3,Yes
E1108,Martin Ashley,S013,Financial Modeling,5,2,Yes
E1609,Brittany Cross,S009,Data Visualization,2,2,Yes
E2402,Kent Carter Jr.,S009,Data Visualization,3,2,No
E365,Dr. April Garcia DVM,S003,Node.js,10,9,No
E4413,Nancy Stone,S010,Big Data,5,2,Yes
E1159,Ernest Thomas,S014,Client Management,1,4,Yes
E1833,Amber Weaver,S006,Python,1,2,Yes
E3119,Michael Smith,S011,Consulting Basics,2,3,No
E4630,Darryl Zuniga,S002,React,1,1,Yes
E242,Rick Garcia,S014,Client Management,2,1,Yes
E2971,Caroline Le,S010,Big Data,1,3,No
E2421,Geoffrey Long,S006,Python,1,1,Yes
E254,Dr. Larry Hernandez,S008,Machine Learning,5,1,Yes
E381,Christine Adams,S005,HTML/CSS,3,3,Yes
E3639,James Sherman,S008,Machine Learning,3,3,No
E667,Wendy Greer,S001,JavaScript,2,2,Yes
E758,Sarah Johnston,S007,SQL,2,3,Yes
E3237,Mr. Marc Aguilar II,S014,Client Management,4,4,Yes
E1931,Jordan Rodriguez,S010,Big Data,3,1,No
E628,James Thompson,S008,Machine Learning,3,1,No
E1859,Michael Mendoza,S001,JavaScript,4,2,Yes
E4766,Stacy Smith,S014,Client Management,8,11,No
E3585,Nicole Brady,S010,Big Data,8,11,No
E184,Justin Thompson,S005,HTML/CSS,5,4,Yes
E4847,John Johnson,S011,Consulting Basics,2,3,Yes
E4470,Michael Harris,S012,Project Management,2,4,No
E4534,Amy Walter,S006,Python,3,4,Yes
E2278,Bridget Cherry,S003,Node.js,3,4,No
E1997,Leslie Robinson,S005,HTML/CSS,3,3,Yes
E4694,Laurie Maddox MD,S015,Risk Management,4,2,No
E3691,Nathan Levine,S006,Python,5,1,No
E827,Alexis Johnson,S007,SQL,3,1,No
E1624,Natasha Burns,S002,React,2,3,Yes
E1404,Rebecca Fernandez,S003,Node.js,3,4,No
E2758,Kimberly Montgomery,S013,Financial Modeling,8,12,Yes
E1372,David Palmer,S005,HTML/CSS,5,4,No
E318,Jennifer Martinez,S001,JavaScript,1,3,Yes
E925,Steven Walton,S003,Node.js,4,1,Yes
E1841,Courtney Burns,S007,SQL,3,3,Yes
E3505,Mrs. Elizabeth Lowery DDS,S005,HTML/CSS,3,3,Yes
E3526,Gary Wilcox,S005,HTML/CSS,7,6,Yes
E1765,Joshua Smith,S013,Financial Modeling,1,4,No
E231,Jason Clark,S005,HTML/CSS,1,1,Yes
E1262,Linda Bright,S007,SQL,3,3,Yes
E2937,Christopher Lambert,S015,Risk Management,3,2,No
E3260,Michele Kelly,S015,Risk Management,2,3,No
E3398,Ryan Bailey,S005,HTML/CSS,4,2,No
E830,Jeffery Harris,S003,Node.js,3,3,Yes
E3306,Paige Miller,S002,React,6,9,No
E3611,Laurie Martin,S006,Python,2,2,Yes
E3260,Michele Kelly,S008,Machine Learning,2,3,Yes
E331,Diana Mcgee,S005,HTML/CSS,3,4,No
E4833,Julie Clark,S006,Python,1,1,No
E2476,Gina Moore,S013,Financial Modeling,1,2,Yes
E1839,Craig Johnson,S005,HTML/CSS,2,3,Yes
E4942,Jennifer Bailey,S015,Risk Management,3,4,No
E2152,Cody Williams,S003,Node.js,4,2,No
E2253,Angela Miller,S014,Client Management,2,3,No
E1955,Richard Lee,S005,HTML/CSS,1,4,No
E3868,William Howard,S009,Data Visualization,4,4,Yes
E1593,Michael Fisher,S003,Node.js,4,4,No
E3508,Amber Kim,S008,Machine Learning,6,6,Yes
E4320,George Ramirez,S009,Data Visualization,4,1,No
E518,Sandra Garcia,S009,Data Visualization,4,1,Yes
E2367,John Hernandez,S009,Data Visualization,2,2,Yes
E2287,John Bradshaw,S011,Consulting Basics,4,3,No
E3352,Christina Dunn,S001,JavaScript,1,2,Yes
E1516,James Johnson,S010,Big Data,4,2,No
E2879,Bryan Lopez,S006,Python,3,3,Yes
E2790,Joshua Brown,S013,Financial Modeling,3,4,Yes
E1569,Catherine Ramirez,S003,Node.js,5,2,No
E3927,Stephanie Beck,S005,HTML/CSS,5,3,Yes
E4468,Heather Ross,S003,Node.js,3,3,Yes
E2453,Ashley Fletcher,S010,Big Data,5,2,No
E4713,John Adams,S015,Risk Management,2,3,Yes
E3457,Brooke Garcia,S011,Consulting Basics,8,6,No
E4407,Dean Liu,S006,Python,6,5,Yes
E2859,Hannah Davis,S015,Risk Management,5,1,Yes
E3497,Joshua Vargas,S010,Big Data,4,3,Yes
E4620,Rachel Perry,S014,Client Management,1,4,Yes
E3037,Jordan Dunlap,S003,Node.js,3,1,No
E1224,Christopher Joseph,S011,Consulting Basics,10,10,No
E4925,Jessica Lawson,S012,Project Management,3,3,Yes
E770,Corey Adkins,S002,React,1,4,No
E4313,Eric Barrera,S006,Python,3,3,No
E472,Eric Schmidt,S010,Big Data,5,3,No
E306,Blake Ross,S007,SQL,1,3,Yes
E4647,William Garcia,S004,Docker,1,3,Yes
E2126,Bradley Murphy,S015,Risk Management,1,2,Yes
E4134,Adam Holmes,S011,Consulting Basics,2,2,No
E2375,Michael Harris DVM,S009,Data Visualization,3,4,No
E3812,Ryan Roberson,S003,Node.js,6,11,Yes
E1676,Duane Hansen,S001,JavaScript,4,3,No
E4851,Ronald Carey,S011,Consulting Basics,4,1,No
E4883,Matthew Walker,S015,Risk Management,4,2,No
E628,James Thompson,S009,Data Visualization,1,2,Yes
E408,Andrew Davis,S006,Python,1,3,Yes
E507,Brandy Woods,S003,Node.js,5,2,No
E3772,Anthony Vaughn,S001,JavaScript,5,1,Yes
E4847,John Johnson,S002,React,8,11,Yes
E2119,Valerie Robinson,S006,Python,1,4,No
E1176,Katherine Nguyen,S015,Risk Management,3,1,No
E4684,Caitlin Sanchez DDS,S011,Consulting Basics,4,2,No
E4294,Mr. John Jefferson IV,S015,Risk Management,3,2,No
E3614,Steven Daniels,S004,Docker,4,3,No
E4194,Samantha Butler,S001,JavaScript,4,2,Yes
E723,Jon Bowman,S004,Docker,3,1,No
E514,Gabrielle Jenkins,S005,HTML/CSS,3,4,Yes
E1794,Amy Boyd,S005,HTML/CSS,4,3,Yes
E4306,Laurie Burns,S012,Project Management,5,1,No
E1042,Jessica Davis,S010,Big Data,7,12,No
E4183,Lucas Villa,S010,Big Data,4,3,No
E457,Jennifer Vasquez,S004,Docker,1,4,No
E2750,Joel Gonzalez,S004,Docker,3,1,Yes
E2993,Brandon Davis DDS,S003,Node.js,4,1,No
E3146,Arthur Morales,S012,Project Management,4,1,Yes
E436,Linda Mosley,S015,Risk Management,4,4,Yes
E1857,Jose Smith,S010,Big Data,9,10,Yes
E2378,Melissa Barry,S014,Client Management,7,7,No
E1526,Katherine Aguilar,S005,HTML/CSS,9,5,No
E4355,Kathryn Haney,S010,Big Data,2,4,No
E1426,John Reid,S008,Machine Learning,4,4,No
E3168,Jonathan Hayes,S006,Python,1,2,Yes
E1608,Vincent Gilbert,S014,Client Management,1,2,Yes
E4969,Chelsea Reeves,S008,Machine Learning,2,2,Yes
E1651,Matthew Jackson,S002,React,9,9,Yes
E1884,Lydia Francis,S015,Risk Management,5,1,Yes
E2045,Lawrence Hernandez,S013,Financial Modeling,3,3,Yes
E1117,Katelyn Austin,S008,Machine Learning,8,6,No
E2667,Bryan Weeks,S005,HTML/CSS,1,3,No
E995,Cassandra Morris,S012,Project Management,9,7,Yes
E3018,Michael Cain,S011,Consulting Basics,1,2,No
E908,April Jenkins,S001,JavaScript,2,4,No
