,emp_id,emp_name,department,designation,DOJ,age,experience,salary,no_of_promotions,education,skill_id,skill_name,proficiency_level,no_of_projects_done_in_that_skill,certifications,no_of_projects,manager_rating,promotion,T_id,T_name,project_score,hackerrank_score,completed,skill_category
7943,E3730,Adam Kirby,Engineering,Senior Developer,2017-07-20,34,10,63694.0,2,MBA,NA,NA,0.0,0.0,NA,25,5,0,T015,Project Management for Consultants,17.0,15.0,0.0,
7944,E3731,Diane Lloyd DVM,Marketing,Senior Developer,2023-09-18,31,10,68376.0,3,Masters,S001,JavaScript,6.0,6.0,No,7,2,1,T001,SQL Mastery,31.0,23.0,0.0,full_stack
7945,E3731,Diane Lloyd DVM,Marketing,Senior Developer,2023-09-18,31,10,68376.0,3,Masters,S001,JavaScript,6.0,6.0,No,7,2,1,T001,SQL Mastery,23.0,25.0,1.0,full_stack
7946,E3732,Michael Compton,HR,Mid-level Developer,2021-10-25,33,6,74892.0,2,Masters,NA,NA,0.0,0.0,NA,14,2,1,NA,NA,0.0,0.0,0.0,
7947,E3733,Jennifer Williams,Marketing,Manager,2012-09-26,40,20,89307.0,2,Bachelors,S012,Project Management,2.0,4.0,Yes,9,4,1,T015,Project Management for Consultants,3.0,36.0,0.0,consulting
7948,E3733,Jennifer Williams,Marketing,Manager,2012-09-26,40,20,89307.0,2,Bachelors,S012,Project Management,2.0,4.0,Yes,9,4,1,T013,Advanced Data Visualization,82.0,68.0,1.0,consulting
7949,E3733,Jennifer Williams,Marketing,Manager,2012-09-26,40,20,89307.0,2,Bachelors,S012,Project Management,2.0,4.0,Yes,9,4,1,T008,Data Science Bootcamp,19.0,13.0,0.0,consulting
7950,E3734,Joshua Pollard,Finance,Mid-level Developer,2023-01-29,35,6,60989.0,2,MBA,S003,Node.js,4.0,2.0,No,10,5,0,T003,Business Process Management,31.0,14.0,0.0,full_stack
7951,E3735,Michael Carter,Finance,Junior Developer,2009-01-13,29,3,37189.0,3,Masters,S015,Risk Management,10.0,10.0,Yes,18,2,0,T011,Consulting Essentials,25.0,12.0,0.0,consulting
7952,E3735,Michael Carter,Finance,Junior Developer,2009-01-13,29,3,37189.0,3,Masters,S015,Risk Management,10.0,10.0,Yes,18,2,0,T008,Data Science Bootcamp,96.0,84.0,1.0,consulting
7953,E3735,Michael Carter,Finance,Junior Developer,2009-01-13,29,3,37189.0,3,Masters,S006,Python,4.0,3.0,No,18,2,0,T011,Consulting Essentials,25.0,12.0,0.0,data
7954,E3735,Michael Carter,Finance,Junior Developer,2009-01-13,29,3,37189.0,3,Masters,S006,Python,4.0,3.0,No,18,2,0,T008,Data Science Bootcamp,96.0,84.0,1.0,data
7955,E3736,Brian Walker,Marketing,Mid-level Developer,2008-03-14,31,6,61586.0,3,Bachelors,S005,HTML/CSS,6.0,5.0,No,25,1,0,T003,Business Process Management,78.0,49.0,1.0,full_stack
7956,E3736,Brian Walker,Marketing,Mid-level Developer,2008-03-14,31,6,61586.0,3,Bachelors,S005,HTML/CSS,6.0,5.0,No,25,1,0,T015,Project Management for Consultants,18.0,39.0,0.0,full_stack
7957,E3736,Brian Walker,Marketing,Mid-level Developer,2008-03-14,31,6,61586.0,3,Bachelors,S005,HTML/CSS,6.0,5.0,No,25,1,0,T002,React and Redux,41.0,61.0,1.0,full_stack
7958,E3736,Brian Walker,Marketing,Mid-level Developer,2008-03-14,31,6,61586.0,3,Bachelors,S005,HTML/CSS,6.0,5.0,No,25,1,0,T007,Machine Learning Basics,17.0,7.0,0.0,full_stack
7959,E3737,Gregory Strickland,HR,Senior Developer,2013-08-23,48,11,112438.0,2,Masters,NA,NA,0.0,0.0,NA,28,2,1,NA,NA,0.0,0.0,0.0,
7960,E3738,Beth Baker,Sales,Mid-level Developer,2006-10-16,38,6,64063.87425149701,2,Bachelors,S013,Financial Modeling,3.0,1.0,No,13,4,1,NA,NA,0.0,0.0,0.0,consulting
7961,E3738,Beth Baker,Sales,Mid-level Developer,2006-10-16,38,6,64063.87425149701,2,Bachelors,S001,JavaScript,5.0,4.0,No,13,4,1,NA,NA,0.0,0.0,0.0,full_stack
7962,E3739,Jasmine Mclean,Sales,Junior Developer,2009-06-27,23,2,20476.0,0,Masters,S015,Risk Management,8.0,10.0,No,3,2,0,T014,Python for Data Analysis,38.0,34.0,0.0,consulting
7963,E3740,Edwin Hicks,Engineering,Junior Developer,2007-12-13,27,3,46839.0,3,Bachelors,S009,Data Visualization,2.0,4.0,Yes,12,2,0,T007,Machine Learning Basics,63.0,26.0,1.0,data
7964,E3740,Edwin Hicks,Engineering,Junior Developer,2007-12-13,27,3,46839.0,3,Bachelors,S009,Data Visualization,2.0,4.0,Yes,12,2,0,T005,Full-Stack Web Development,70.0,5.0,1.0,data
7965,E3741,Katelyn Weber,HR,Junior Developer,2017-11-06,24,0,27320.0,0,MBA,S007,SQL,10.0,10.0,No,30,1,0,NA,NA,0.0,0.0,0.0,data
7966,E3742,Derek Long,HR,Mid-level Developer,2012-01-21,39,6,52188.0,1,Masters,S011,Consulting Basics,3.0,2.0,No,26,4,1,NA,NA,0.0,0.0,0.0,consulting
7967,E3742,Derek Long,HR,Mid-level Developer,2012-01-21,39,6,52188.0,1,Masters,S013,Financial Modeling,10.0,6.0,Yes,26,4,1,NA,NA,0.0,0.0,0.0,consulting
7968,E3743,Aaron Parker,Sales,Manager,2018-02-21,44,20,116292.0,1,Bachelors,NA,NA,0.0,0.0,NA,29,1,0,T001,SQL Mastery,1.0,19.0,0.0,
7969,E3744,Robert Ellis,Engineering,Junior Developer,2021-05-05,28,3,49984.0,2,Masters,S015,Risk Management,5.0,4.0,Yes,16,2,0,T014,Python for Data Analysis,4.0,30.0,0.0,consulting
7970,E3744,Robert Ellis,Engineering,Junior Developer,2021-05-05,28,3,49984.0,2,Masters,S012,Project Management,1.0,3.0,No,16,2,0,T014,Python for Data Analysis,4.0,30.0,0.0,consulting
7971,E3745,Wendy Benson,HR,Mid-level Developer,2023-02-06,27,5,36937.0,3,MBA,S004,Docker,7.0,6.0,Yes,18,3,1,T010,Node.js Masterclass,34.0,77.0,1.0,full_stack
7972,E3745,Wendy Benson,HR,Mid-level Developer,2023-02-06,27,5,36937.0,3,MBA,S009,Data Visualization,6.0,9.0,Yes,18,3,1,T010,Node.js Masterclass,34.0,77.0,1.0,data
7973,E3745,Wendy Benson,HR,Mid-level Developer,2023-02-06,27,5,36937.0,3,MBA,S015,Risk Management,3.0,4.0,No,18,3,1,T010,Node.js Masterclass,34.0,77.0,1.0,consulting
7974,E3746,Chris Turner,Finance,Manager,2008-01-17,49,20,117439.0,3,Bachelors,NA,NA,0.0,0.0,NA,5,5,1,T005,Full-Stack Web Development,78.0,8.0,0.0,
7975,E3747,Steven Suarez,Finance,Senior Developer,2021-04-19,33,10,61847.0,2,Bachelors,S004,Docker,5.0,2.0,Yes,5,1,1,T004,Client Relationship Management,10.0,8.0,0.0,full_stack
7976,E3747,Steven Suarez,Finance,Senior Developer,2021-04-19,33,10,61847.0,2,Bachelors,S002,React,10.0,8.0,Yes,5,1,1,T004,Client Relationship Management,10.0,8.0,0.0,full_stack
7977,E3747,Steven Suarez,Finance,Senior Developer,2021-04-19,33,10,61847.0,2,Bachelors,S010,Big Data,1.0,3.0,No,5,1,1,T004,Client Relationship Management,10.0,8.0,0.0,data
7978,E3748,Holly Blankenship,HR,Mid-level Developer,2022-08-30,32,6,77724.0,2,Masters,S004,Docker,2.0,1.0,No,18,1,1,T012,Advanced JavaScript,50.0,23.0,1.0,full_stack
7979,E3749,Paul Henderson,Sales,Senior Developer,2016-07-22,48,11,93622.0,2,MBA,S006,Python,3.0,2.0,Yes,12,5,1,T005,Full-Stack Web Development,18.0,72.0,1.0,data
7980,E3749,Paul Henderson,Sales,Senior Developer,2016-07-22,48,11,93622.0,2,MBA,S006,Python,3.0,2.0,Yes,12,5,1,T014,Python for Data Analysis,37.0,61.0,1.0,data
7981,E3749,Paul Henderson,Sales,Senior Developer,2016-07-22,48,11,93622.0,2,MBA,S010,Big Data,10.0,10.0,No,12,5,1,T005,Full-Stack Web Development,18.0,72.0,1.0,data
7982,E3749,Paul Henderson,Sales,Senior Developer,2016-07-22,48,11,93622.0,2,MBA,S010,Big Data,10.0,10.0,No,12,5,1,T014,Python for Data Analysis,37.0,61.0,1.0,data
7983,E3750,Jocelyn Allison,Sales,Junior Developer,2021-07-04,24,0,34044.0,0,Masters,NA,NA,0.0,0.0,NA,30,2,0,NA,NA,0.0,0.0,0.0,
7984,E3751,Mr. Robert Hughes,Finance,Mid-level Developer,2011-11-19,27,5,36813.0,0,Masters,S008,Machine Learning,9.0,9.0,No,19,5,0,T013,Advanced Data Visualization,91.0,83.0,1.0,data
7985,E3751,Mr. Robert Hughes,Finance,Mid-level Developer,2011-11-19,27,5,36813.0,0,Masters,S008,Machine Learning,9.0,9.0,No,19,5,0,T012,Advanced JavaScript,37.0,5.0,0.0,data
7986,E3751,Mr. Robert Hughes,Finance,Mid-level Developer,2011-11-19,27,5,36813.0,0,Masters,S008,Machine Learning,9.0,9.0,No,19,5,0,T005,Full-Stack Web Development,5.0,11.0,0.0,data
7987,E3752,Alexander Brewer,Marketing,Junior Developer,2014-11-17,27,4,49272.0,3,MBA,NA,NA,0.0,0.0,NA,13,1,0,NA,NA,0.0,0.0,0.0,
7988,E3753,Ashley Thomas,Marketing,Mid-level Developer,2009-09-29,37,6,63046.0,0,Masters,S001,JavaScript,6.0,11.0,Yes,30,3,1,T002,React and Redux,70.0,51.0,1.0,full_stack
7989,E3753,Ashley Thomas,Marketing,Mid-level Developer,2009-09-29,37,6,63046.0,0,Masters,S001,JavaScript,6.0,11.0,Yes,30,3,1,T001,SQL Mastery,15.0,13.0,0.0,full_stack
7990,E3753,Ashley Thomas,Marketing,Mid-level Developer,2009-09-29,37,6,63046.0,0,Masters,S014,Client Management,10.0,6.0,No,30,3,1,T002,React and Redux,70.0,51.0,1.0,consulting
7991,E3753,Ashley Thomas,Marketing,Mid-level Developer,2009-09-29,37,6,63046.0,0,Masters,S014,Client Management,10.0,6.0,No,30,3,1,T001,SQL Mastery,15.0,13.0,0.0,consulting
7992,E3754,Brad Jackson,Engineering,Senior Developer,2020-03-03,49,11,99322.0,0,Masters,S005,HTML/CSS,2.0,2.0,Yes,22,3,0,T013,Advanced Data Visualization,40.0,11.0,0.0,full_stack
7993,E3755,Susan Wade,Sales,Senior Developer,2005-05-13,48,11,117015.0,3,Masters,S014,Client Management,2.0,2.0,Yes,19,3,0,NA,NA,0.0,0.0,0.0,consulting
7994,E3756,Luke Ferrell,Engineering,Junior Developer,2007-11-30,25,3,35806.0,2,Bachelors,NA,NA,0.0,0.0,NA,6,1,0,T006,Financial Modeling,27.0,13.0,1.0,
7995,E3757,Katherine Vargas,Engineering,Senior Developer,2006-09-26,31,10,68693.0,1,MBA,NA,NA,0.0,0.0,NA,2,5,1,NA,NA,0.0,0.0,0.0,
7996,E3758,Austin Khan,Marketing,Senior Developer,2016-12-22,45,11,88902.0,0,Bachelors,S014,Client Management,8.0,10.0,No,9,2,1,NA,NA,0.0,0.0,0.0,consulting
7997,E3758,Austin Khan,Marketing,Senior Developer,2016-12-22,45,11,88902.0,0,Bachelors,S009,Data Visualization,2.0,2.0,Yes,9,2,1,NA,NA,0.0,0.0,0.0,data
7998,E3758,Austin Khan,Marketing,Senior Developer,2016-12-22,45,11,88902.0,0,Bachelors,S012,Project Management,7.0,11.0,Yes,9,2,1,NA,NA,0.0,0.0,0.0,consulting
7999,E3759,Eric Graves,Engineering,Mid-level Developer,2008-03-27,26,5,44627.0,1,Bachelors,NA,NA,0.0,0.0,NA,18,3,0,NA,NA,0.0,0.0,0.0,
8000,E3760,Jenna Clark,Marketing,Mid-level Developer,2017-07-19,34,6,61986.0,0,MBA,S010,Big Data,10.0,9.0,No,22,4,1,T014,Python for Data Analysis,34.0,47.0,1.0,data
8001,E3761,Tammy Mccarthy,Marketing,Junior Developer,2008-12-25,28,3,44326.0,3,Bachelors,S012,Project Management,5.0,1.0,Yes,3,5,1,T005,Full-Stack Web Development,97.0,38.0,1.0,consulting
8002,E3761,Tammy Mccarthy,Marketing,Junior Developer,2008-12-25,28,3,44326.0,3,Bachelors,S014,Client Management,6.0,7.0,No,3,5,1,T005,Full-Stack Web Development,97.0,38.0,1.0,consulting
8003,E3761,Tammy Mccarthy,Marketing,Junior Developer,2008-12-25,28,3,44326.0,3,Bachelors,S003,Node.js,8.0,5.0,No,3,5,1,T005,Full-Stack Web Development,97.0,38.0,1.0,full_stack
8004,E3761,Tammy Mccarthy,Marketing,Junior Developer,2008-12-25,28,3,44326.0,3,Bachelors,S004,Docker,1.0,2.0,Yes,3,5,1,T005,Full-Stack Web Development,97.0,38.0,1.0,full_stack
8005,E3761,Tammy Mccarthy,Marketing,Junior Developer,2008-12-25,28,3,44326.0,3,Bachelors,S005,HTML/CSS,1.0,2.0,No,3,5,1,T005,Full-Stack Web Development,97.0,38.0,1.0,full_stack
8006,E3762,Beverly Atkinson,Engineering,Junior Developer,2007-06-11,23,1,30087.0,0,MBA,S015,Risk Management,6.0,5.0,No,15,4,1,T011,Consulting Essentials,25.0,36.0,1.0,consulting
8007,E3762,Beverly Atkinson,Engineering,Junior Developer,2007-06-11,23,1,30087.0,0,MBA,S015,Risk Management,6.0,5.0,No,15,4,1,T011,Consulting Essentials,63.0,67.0,1.0,consulting
8008,E3762,Beverly Atkinson,Engineering,Junior Developer,2007-06-11,23,1,30087.0,0,MBA,S015,Risk Management,6.0,5.0,No,15,4,1,T007,Machine Learning Basics,35.0,3.0,1.0,consulting
8009,E3762,Beverly Atkinson,Engineering,Junior Developer,2007-06-11,23,1,30087.0,0,MBA,S006,Python,4.0,2.0,No,15,4,1,T011,Consulting Essentials,25.0,36.0,1.0,data
8010,E3762,Beverly Atkinson,Engineering,Junior Developer,2007-06-11,23,1,30087.0,0,MBA,S006,Python,4.0,2.0,No,15,4,1,T011,Consulting Essentials,63.0,67.0,1.0,data
8011,E3762,Beverly Atkinson,Engineering,Junior Developer,2007-06-11,23,1,30087.0,0,MBA,S006,Python,4.0,2.0,No,15,4,1,T007,Machine Learning Basics,35.0,3.0,1.0,data
8012,E3763,Gina Long,Marketing,Mid-level Developer,2021-10-01,32,6,56171.0,2,Bachelors,S008,Machine Learning,7.0,12.0,No,9,5,0,NA,NA,0.0,0.0,0.0,data
8013,E3764,Joshua Murphy,HR,Senior Developer,2013-02-24,43,11,94177.0,1,Bachelors,S001,JavaScript,7.0,11.0,No,5,2,0,NA,NA,0.0,0.0,0.0,full_stack
8014,E3764,Joshua Murphy,HR,Senior Developer,2013-02-24,43,11,94177.0,1,Bachelors,S010,Big Data,6.0,9.0,No,5,2,0,NA,NA,0.0,0.0,0.0,data
8015,E3765,Jesus Dodson,Marketing,Mid-level Developer,2007-10-11,37,6,69678.0,3,Masters,S001,JavaScript,3.0,2.0,Yes,13,4,0,NA,NA,0.0,0.0,0.0,full_stack
8016,E3766,Mary Meyer,HR,Junior Developer,2008-04-15,22,2,30947.0,0,Bachelors,NA,NA,0.0,0.0,NA,23,5,0,T012,Advanced JavaScript,38.0,64.0,1.0,
8017,E3766,Mary Meyer,HR,Junior Developer,2008-04-15,22,2,30947.0,0,Bachelors,NA,NA,0.0,0.0,NA,23,5,0,T005,Full-Stack Web Development,26.0,35.0,0.0,
8018,E3767,Dorothy Stone,Finance,Manager,2021-05-22,43,20,114466.0,1,Masters,S013,Financial Modeling,6.0,10.0,Yes,19,3,0,T013,Advanced Data Visualization,3.0,39.0,0.0,consulting
8019,E3768,Matthew Collins,Sales,Senior Developer,2008-07-21,37,10,63928.0,3,Masters,NA,NA,0.0,0.0,NA,4,4,1,NA,NA,0.0,0.0,0.0,
8020,E3769,Rebecca Sandoval,Engineering,Mid-level Developer,2008-06-17,39,6,74698.0,1,Masters,S008,Machine Learning,4.0,3.0,Yes,8,3,1,T008,Data Science Bootcamp,76.0,44.0,1.0,data
8021,E3769,Rebecca Sandoval,Engineering,Mid-level Developer,2008-06-17,39,6,74698.0,1,Masters,S008,Machine Learning,4.0,3.0,Yes,8,3,1,T014,Python for Data Analysis,71.0,18.0,0.0,data
8022,E3770,Timothy Smith,Engineering,Mid-level Developer,2017-03-21,34,6,79931.0,1,Masters,S002,React,1.0,3.0,Yes,17,2,1,NA,NA,0.0,0.0,0.0,full_stack
8023,E3771,Jonathan Shields,Marketing,Mid-level Developer,2024-07-02,29,5,49150.0,0,Bachelors,NA,NA,0.0,0.0,NA,15,2,1,NA,NA,0.0,0.0,0.0,
8024,E3772,Anthony Vaughn,HR,Manager,2021-08-03,49,20,83180.0,1,Bachelors,S001,JavaScript,5.0,1.0,Yes,3,4,1,T001,SQL Mastery,37.0,35.0,0.0,full_stack
8025,E3773,Patrick Hernandez,Marketing,Junior Developer,2022-11-12,24,0,21290.0,0,MBA,S005,HTML/CSS,5.0,3.0,No,16,2,1,T007,Machine Learning Basics,15.0,28.0,0.0,full_stack
8026,E3773,Patrick Hernandez,Marketing,Junior Developer,2022-11-12,24,0,21290.0,0,MBA,S002,React,1.0,3.0,Yes,16,2,1,T007,Machine Learning Basics,15.0,28.0,0.0,full_stack
8027,E3774,Andrew Fleming,Finance,Junior Developer,2012-12-04,29,3,42886.0,3,Masters,NA,NA,0.0,0.0,NA,14,2,1,T013,Advanced Data Visualization,7.0,36.0,0.0,
8028,E3775,Lauren Miller,Finance,Mid-level Developer,2018-10-05,36,6,53579.0,2,Bachelors,NA,NA,0.0,0.0,NA,6,5,1,NA,NA,0.0,0.0,0.0,
8029,E3776,Sarah Freeman,HR,Junior Developer,2018-05-17,23,2,24912.0,0,Masters,S012,Project Management,1.0,1.0,Yes,18,5,0,NA,NA,0.0,0.0,0.0,consulting
8030,E3777,Kiara Robinson,HR,Mid-level Developer,2022-10-05,28,5,39348.0,1,Masters,S011,Consulting Basics,2.0,4.0,No,3,2,1,NA,NA,0.0,0.0,0.0,consulting
8031,E3778,Alex Ruiz,Engineering,Manager,2019-01-01,42,21,90777.0,3,MBA,NA,NA,0.0,0.0,NA,24,2,0,NA,NA,0.0,0.0,0.0,
8032,E3779,Kyle Smith,Sales,Manager,2018-04-30,41,20,87377.0,0,MBA,NA,NA,0.0,0.0,NA,20,2,0,NA,NA,0.0,0.0,0.0,
8033,E3780,Michael Harris,Engineering,Senior Developer,2016-02-21,43,11,86022.0,3,Bachelors,S009,Data Visualization,9.0,7.0,No,7,5,0,NA,NA,0.0,0.0,0.0,data
8034,E3781,Scott Thompson,Marketing,Senior Developer,2005-06-07,32,10,75871.0,0,MBA,S015,Risk Management,9.0,9.0,Yes,22,5,1,T010,Node.js Masterclass,95.0,50.0,1.0,consulting
8035,E3781,Scott Thompson,Marketing,Senior Developer,2005-06-07,32,10,75871.0,0,MBA,S011,Consulting Basics,9.0,6.0,No,22,5,1,T010,Node.js Masterclass,95.0,50.0,1.0,consulting
8036,E3782,Kimberly Parsons,Marketing,Senior Developer,2005-01-14,44,11,99991.8815642458,3,Bachelors,S011,Consulting Basics,3.0,2.0,No,23,3,0,T010,Node.js Masterclass,25.0,21.0,0.0,consulting
8037,E3782,Kimberly Parsons,Marketing,Senior Developer,2005-01-14,44,11,99991.8815642458,3,Bachelors,S007,SQL,5.0,2.0,Yes,23,3,0,T010,Node.js Masterclass,25.0,21.0,0.0,data
8038,E3782,Kimberly Parsons,Marketing,Senior Developer,2005-01-14,44,11,99991.8815642458,3,Bachelors,S008,Machine Learning,10.0,12.0,No,23,3,0,T010,Node.js Masterclass,25.0,21.0,0.0,data
8039,E3783,Holly Stark,Engineering,Mid-level Developer,2005-08-27,39,6,60657.0,1,MBA,S004,Docker,4.0,2.0,Yes,14,5,1,T003,Business Process Management,83.0,54.0,1.0,full_stack
8040,E3783,Holly Stark,Engineering,Mid-level Developer,2005-08-27,39,6,60657.0,1,MBA,S004,Docker,4.0,2.0,Yes,14,5,1,T003,Business Process Management,92.0,18.0,1.0,full_stack
8041,E3784,Lee Ward,HR,Mid-level Developer,2022-10-13,33,6,53670.0,1,Bachelors,NA,NA,0.0,0.0,NA,20,4,1,T005,Full-Stack Web Development,9.0,96.0,1.0,
8042,E3785,Kristie Gamble,Marketing,Junior Developer,2024-06-16,28,4,41331.0,3,Masters,S011,Consulting Basics,4.0,3.0,Yes,7,4,1,NA,NA,0.0,0.0,0.0,consulting
8043,E3786,Michael Fox,Finance,Senior Developer,2023-04-26,41,11,113586.0,2,Bachelors,S001,JavaScript,8.0,5.0,No,11,4,1,NA,NA,0.0,0.0,0.0,full_stack
8044,E3787,William Walker,HR,Senior Developer,2005-01-02,49,11,101618.0,1,MBA,NA,NA,0.0,0.0,NA,28,1,0,T002,React and Redux,26.0,12.0,0.0,
8045,E3787,William Walker,HR,Senior Developer,2005-01-02,49,11,101618.0,1,MBA,NA,NA,0.0,0.0,NA,28,1,0,T002,React and Redux,13.0,5.0,0.0,
8046,E3787,William Walker,HR,Senior Developer,2005-01-02,49,11,101618.0,1,MBA,NA,NA,0.0,0.0,NA,28,1,0,T003,Business Process Management,16.0,22.0,0.0,
8047,E3788,Michelle Conway,Engineering,Junior Developer,2013-11-20,22,0,27938.0,0,Bachelors,S006,Python,7.0,11.0,Yes,15,3,1,T007,Machine Learning Basics,89.0,63.0,1.0,data
8048,E3788,Michelle Conway,Engineering,Junior Developer,2013-11-20,22,0,27938.0,0,Bachelors,S012,Project Management,4.0,1.0,Yes,15,3,1,T007,Machine Learning Basics,89.0,63.0,1.0,consulting
8049,E3788,Michelle Conway,Engineering,Junior Developer,2013-11-20,22,0,27938.0,0,Bachelors,S013,Financial Modeling,8.0,5.0,Yes,15,3,1,T007,Machine Learning Basics,89.0,63.0,1.0,consulting
8050,E3789,Shannon Smith,HR,Senior Developer,2017-12-22,48,11,97617.0,3,Bachelors,S002,React,2.0,3.0,Yes,21,3,0,NA,NA,0.0,0.0,0.0,full_stack
8051,E3789,Shannon Smith,HR,Senior Developer,2017-12-22,48,11,97617.0,3,Bachelors,S012,Project Management,5.0,3.0,Yes,21,3,0,NA,NA,0.0,0.0,0.0,consulting
8052,E3790,Randall Moore,Sales,Junior Developer,2007-03-15,25,3,37234.0,0,Masters,S003,Node.js,4.0,1.0,No,23,1,1,T014,Python for Data Analysis,35.0,35.0,0.0,full_stack
8053,E3790,Randall Moore,Sales,Junior Developer,2007-03-15,25,3,37234.0,0,Masters,S003,Node.js,4.0,1.0,No,23,1,1,T007,Machine Learning Basics,17.0,37.0,1.0,full_stack
8054,E3790,Randall Moore,Sales,Junior Developer,2007-03-15,25,3,37234.0,0,Masters,S009,Data Visualization,10.0,12.0,No,23,1,1,T014,Python for Data Analysis,35.0,35.0,0.0,data
8055,E3790,Randall Moore,Sales,Junior Developer,2007-03-15,25,3,37234.0,0,Masters,S009,Data Visualization,10.0,12.0,No,23,1,1,T007,Machine Learning Basics,17.0,37.0,1.0,data
8056,E3791,Ms. Laura Jones,Sales,Senior Developer,2013-01-06,31,10,63151.0,3,Bachelors,S008,Machine Learning,3.0,1.0,Yes,8,5,0,T005,Full-Stack Web Development,42.0,72.0,1.0,data
8057,E3791,Ms. Laura Jones,Sales,Senior Developer,2013-01-06,31,10,63151.0,3,Bachelors,S003,Node.js,4.0,2.0,No,8,5,0,T005,Full-Stack Web Development,42.0,72.0,1.0,full_stack
8058,E3792,Todd Erickson,Finance,Mid-level Developer,2012-03-06,36,6,70493.0,1,MBA,S001,JavaScript,4.0,1.0,Yes,29,1,1,T001,SQL Mastery,44.0,35.0,1.0,full_stack
8059,E3792,Todd Erickson,Finance,Mid-level Developer,2012-03-06,36,6,70493.0,1,MBA,S001,JavaScript,4.0,1.0,Yes,29,1,1,T014,Python for Data Analysis,28.0,28.0,0.0,full_stack
8060,E3792,Todd Erickson,Finance,Mid-level Developer,2012-03-06,36,6,70493.0,1,MBA,S001,JavaScript,4.0,1.0,Yes,29,1,1,T001,SQL Mastery,33.0,27.0,0.0,full_stack
8061,E3792,Todd Erickson,Finance,Mid-level Developer,2012-03-06,36,6,70493.0,1,MBA,S014,Client Management,2.0,3.0,Yes,29,1,1,T001,SQL Mastery,44.0,35.0,1.0,consulting
8062,E3792,Todd Erickson,Finance,Mid-level Developer,2012-03-06,36,6,70493.0,1,MBA,S014,Client Management,2.0,3.0,Yes,29,1,1,T014,Python for Data Analysis,28.0,28.0,0.0,consulting
8063,E3792,Todd Erickson,Finance,Mid-level Developer,2012-03-06,36,6,70493.0,1,MBA,S014,Client Management,2.0,3.0,Yes,29,1,1,T001,SQL Mastery,33.0,27.0,0.0,consulting
8064,E3793,Jack Berry,Marketing,Manager,2013-08-31,44,20,108677.0,0,MBA,S015,Risk Management,2.0,2.0,No,9,4,0,T005,Full-Stack Web Development,13.0,92.0,1.0,consulting
8065,E3794,Ashley Steele,Engineering,Senior Developer,2009-03-15,37,10,56868.0,1,Bachelors,S005,HTML/CSS,10.0,5.0,No,12,5,0,T003,Business Process Management,12.0,33.0,0.0,full_stack
8066,E3794,Ashley Steele,Engineering,Senior Developer,2009-03-15,37,10,56868.0,1,Bachelors,S005,HTML/CSS,10.0,5.0,No,12,5,0,T003,Business Process Management,12.0,20.0,0.0,full_stack
8067,E3794,Ashley Steele,Engineering,Senior Developer,2009-03-15,37,10,56868.0,1,Bachelors,S005,HTML/CSS,10.0,5.0,No,12,5,0,T012,Advanced JavaScript,62.0,20.0,1.0,full_stack
8068,E3795,James Price,Marketing,Senior Developer,2013-06-05,43,11,84843.0,3,MBA,NA,NA,0.0,0.0,NA,12,3,1,T004,Client Relationship Management,90.0,57.0,1.0,
8069,E3796,George Gomez,Marketing,Mid-level Developer,2017-10-11,35,6,55845.0,1,Masters,S001,JavaScript,1.0,3.0,No,30,2,0,T015,Project Management for Consultants,14.0,59.0,1.0,full_stack
8070,E3797,Derrick Alexander,Sales,Mid-level Developer,2023-05-23,39,6,54710.0,0,Masters,NA,NA,0.0,0.0,NA,18,2,0,T010,Node.js Masterclass,38.0,22.0,1.0,
8071,E3797,Derrick Alexander,Sales,Mid-level Developer,2023-05-23,39,6,54710.0,0,Masters,NA,NA,0.0,0.0,NA,18,2,0,T001,SQL Mastery,20.0,89.0,1.0,
8072,E3798,Jason Matthews,Finance,Senior Developer,2011-05-18,47,11,99215.0,0,MBA,S006,Python,5.0,2.0,No,2,4,1,T004,Client Relationship Management,30.0,37.0,0.0,data
8073,E3798,Jason Matthews,Finance,Senior Developer,2011-05-18,47,11,99215.0,0,MBA,S006,Python,5.0,2.0,No,2,4,1,T013,Advanced Data Visualization,22.0,12.0,0.0,data
8074,E3798,Jason Matthews,Finance,Senior Developer,2011-05-18,47,11,99215.0,0,MBA,S006,Python,3.0,1.0,No,2,4,1,T004,Client Relationship Management,30.0,37.0,0.0,data
8075,E3798,Jason Matthews,Finance,Senior Developer,2011-05-18,47,11,99215.0,0,MBA,S006,Python,3.0,1.0,No,2,4,1,T013,Advanced Data Visualization,22.0,12.0,0.0,data
8076,E3799,Jennifer Mccoy,Finance,Junior Developer,2007-09-05,27,4,47160.0,3,MBA,S001,JavaScript,4.0,4.0,Yes,20,5,1,T012,Advanced JavaScript,21.0,14.0,0.0,full_stack
8077,E3799,Jennifer Mccoy,Finance,Junior Developer,2007-09-05,27,4,47160.0,3,MBA,S001,JavaScript,4.0,4.0,Yes,20,5,1,T013,Advanced Data Visualization,12.0,39.0,0.0,full_stack
8078,E3799,Jennifer Mccoy,Finance,Junior Developer,2007-09-05,27,4,47160.0,3,MBA,S007,SQL,4.0,3.0,Yes,20,5,1,T012,Advanced JavaScript,21.0,14.0,0.0,data
